"feature","cluster"
"X72460_303.195_9.552_NA","cluster5"
"X89591_778.561_11.977_NA","cluster5"
"X91213_754.561_12.612_NA","cluster5"
"X91451_804.575_12.673_NA","cluster5"
"X92309_726.529_13.044_NA","cluster5"
"X87971_830.591_11.47_NA","cluster5"
"X91138_730.561_12.581_NA","cluster5"
"X49438_257.081_6.458_NA","cluster5"
"X91328_830.591_12.633_NA","cluster5"
"X82782_826.537_10.669_NA;Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X8446_264.159_2.665_NA","cluster5"
"X4437_229.118_2.025_Spectral Match to PyroGlu-Val from NIST14","cluster5"
"X41450_263.127_5.662_NA","cluster5"
"X41593_225.148_5.833_NA","cluster5"
"X91133_907.259_12.628_NA;THEAFLAVIN DIGALLATE","cluster5"
"X90743_908.258_12.555_NA;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate","cluster5"
"X47748_313.259_6.251_NA","cluster5"
"X55185_327.275_7.113_NA","cluster5"
"X2458_222.112_0.977_NA","cluster5"
"X90833_186.981_12.46_NA","cluster5"
"X2677_209.102_1.209_NA","cluster5"
"X1477_277.089_0.607_NA","cluster5"
"X1620_215.016_0.823_NA","cluster5"
"X1378_199.997_0.724_NA","cluster5"
"X1642_210.061_0.828_NA","cluster5"
"X88184_597.393_11.586_NA","cluster5"
"X85908_483.346_11.006_NA","cluster5"
"X88328_788.53_11.635_NA;TAG (18:3/18:4/18:5)","cluster5"
"X89738_930.613_12.22_NA","cluster5"
"X88151_587.228_11.366_NA","cluster5"
"X88132_786.514_11.481_MGDG (18:4/18:5)","cluster5"
"X89800_740.53_12.226_MGDG (14:0/18:4)","cluster5"
"X90281_766.545_12.292_NA;MGDG (14:0/18:4)","cluster5"
"X85861_920.536_11.009_NA","cluster5"
"X260_178.014_0.616_NA","cluster5"
"X90590_871.572_12.385_Pheophytin a;Chlorophyll a","cluster5"
"X73698_569.348_9.628_NA","cluster5"
"X50388_233.153_6.558_Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one","cluster5"
"X74299_309.205_9.691_NA","cluster5"
"X53230_384.238_6.879_NA","cluster5"
"X34613_293.138_5.074_NA","cluster5"
"X37712_207.138_5.339_NA","cluster5"
"X89986_1296.362_12.056_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster5"
"X89223_1294.363_11.95_Contaminant vial septum ThermoFisher C5000-44B","cluster5"
"X89311_1295.363_11.984_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster5"
"X67687_337.2_8.654_NA","cluster5"
"X42189_309.169_5.719_NA","cluster5"
"X54367_235.169_7.014_NA","cluster5"
"X23453_534.311_4.082_NA;Spectral Match to Undecaethylene glycol from NIST14","cluster5"
"X2715_165.066_1.229_NA","cluster5"
"X54890_358.222_7.084_NA","cluster5"
"X89212_1297.361_11.959_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster5"
"X90282_772.49_12.277_NA;Spectral Match to 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X5749_344.228_2.279_NA;Spectral Match to Nonaethylene glycol from NIST14","cluster5"
"X88519_773.273_11.718_NA;Spectral Match to 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X7451_358.207_2.543_NA","cluster5"
"X48271_367.211_6.32_NA","cluster5"
"X49180_351.216_6.429_NA","cluster5"
"X63505_323.185_8.2_NA","cluster5"
"X56711_335.221_7.307_NA","cluster5"
"X87830_778.561_11.476_NA","cluster5"
"X4065_319.137_1.943_NA","cluster5"
"X66987_307.19_8.696_NA","cluster5"
"X45551_209.153_6.024_NA","cluster5"
"X92314_772.49_13.047_NA;Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X88992_800.521_11.863_NA;Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X89024_550.416_11.883_NA","cluster5"
"X89267_510.487_11.977_NA;Cer(d18:1/18:1); [M+H]+ C36H70N1O3","cluster5"
"X91988_546.485_12.923_NA","cluster5"
"X92027_524.503_12.931_NA;Cer(d18:1/20:1); [M+H]+ C38H74N1O3","cluster5"
"X91290_524.503_12.621_NA;Cer(d18:1/20:1); [M+H]+ C38H74N1O3","cluster5"
"X87999_772.49_11.509_NA;Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X88514_546.487_11.719_NA","cluster5"
"X89713_590.513_12.094_NA","cluster5"
"X89703_572.503_12.092_NA","cluster5"
"X87138_772.491_11.097_NA;Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X87273_772.493_11.312_NA;Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X55283_281.174_7.137_NA;Massbank:AC000281 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one","cluster5"
"X75982_329.174_9.878_NA;Massbank:NA003094 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one","cluster5"
"X2355_319.137_0.992_NA","cluster5"
"X2219_218.139_1.024_NA","cluster5"
"X50295_251.164_6.63_NA","cluster5"
"X91699_932.629_12.77_NA;SQDG(16:0/18:3); [M+NH4]+ C43H80N1O12S1","cluster5"
"X91581_937.585_12.725_NA","cluster5"
"X1872_268.104_0.88_Spectral Match to Adenosine from NIST14","cluster5"
"X20692_347.123_4.034_NA","cluster5"
"X89184_547.269_11.938_NA","cluster5"
"X90351_579.296_12.317_NA","cluster5"
"X29683_266.107_4.657_NA;Massbank:NA001246 trans-Zeatin","cluster5"
"X37665_295.19_5.337_NA","cluster5"
"X73275_410.253_9.573_NA","cluster5"
"X74006_305.247_9.654_NA;Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14","cluster5"
"X56966_307.226_7.346_NA","cluster5"
"X66932_263.2_8.708_NA","cluster5"
"X50961_377.231_6.622_NA","cluster5"
"X45520_353.232_6.01_NA","cluster5"
"X44691_267.159_5.94_NA;NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one","cluster5"
"X44686_383.206_5.939_NA","cluster5"
"X42130_231.138_5.837_NA;Massbank:NA002716 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one","cluster5"
"X44516_203.143_5.925_NA","cluster5"
"X43137_221.153_5.874_NA;Massbank:AC000287 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one","cluster5"
"X67445_319.226_8.822_NA","cluster5"
"X45142_310.201_5.989_NA","cluster5"
"X44149_312.216_5.88_NA","cluster5"
"X3461_210.17_1.666_NA","cluster5"
"X47691_385.298_6.251_NA","cluster5"
"X53685_351.216_6.999_NA","cluster5"
"X84716_571.362_10.852_NA","cluster5"
"X58139_347.185_7.457_NA;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","cluster5"
"X63873_315.195_8.305_NA","cluster5"
"X63181_324.216_8.147_NA","cluster5"
"X19299_298.164_3.83_NCGC00380135-01!(3aS,6S,7R,8aR)-8-hydroxy-6,8-dimethyl-3-methylidenespiro[4,5,6,8a-tetrahydro-3aH-cyclohepta[b]furan-7,5'-oxolane]-2,2'-dione [IIN-based: Match]","cluster5"
"X70747_175.148_9.283_NA;Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14","cluster5"
"X30938_195.101_4.764_NA","cluster5"
"X83851_321.242_10.751_2-[(2'R,8R,8aS)-2',4,4,7,8a-pentamethylspiro[2,3,4a,5-tetrahydro-1H-naphthalene-8,5'-oxolane]-2'-yl]acetic acid","cluster5"
"X71120_305.21_9.324_NA","cluster5"
"X81772_319.226_10.472_NA;NCGC00180680-03_C20H28O2_(5beta,8alpha,10alpha)-Kaura-9(11),16-dien-18-oic acid","cluster5"
"X15273_196.097_3.391_NA","cluster5"
"X33232_247.133_4.96_NA","cluster5"
"X62199_361.237_8.046_NA","cluster5"
"X61957_335.221_7.984_NA","cluster5"
"X20922_260.149_3.912_NA;NCGC00347546-02_C19H28O3_5,9-Dimethyl-14-oxotetracyclo[11.2.1.0~1,10~.0~4,9~]hexadecane-5-carboxylic acid","cluster5"
"X49161_284.185_6.432_NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one","cluster5"
"X24301_271.153_4.102_NA","cluster5"
"X14886_304.175_3.351_NA","cluster5"
"X81207_402.263_10.446_NA","cluster5"
"X68174_268.19_8.902_NA;NCGC00179704-03!2-(8-hydroxy-4a,8-dimethyl-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl)prop-2-enoic acid","cluster5"
"X24188_509.22_4.194_NA","cluster5"
"X15303_377.143_3.391_NA","cluster5"
"X18747_421.168_3.705_NA","cluster5"
"X50901_562.301_6.621_NA","cluster5"
"X61410_187.148_7.971_NA;(1R)-(-)-Nopol CollisionEnergy:102040","cluster5"
"X69048_217.158_9.044_NA","cluster5"
"X43747_392.264_5.859_NA","cluster5"
"X18709_416.212_3.707_NA","cluster5"
"X21566_460.238_3.968_NA","cluster5"
"X21615_465.194_3.97_NA","cluster5"
"X56728_227.106_7.314_NA","cluster5"
"X22384_290.159_4.179_NA;NCGC00380135-01!(3aS,6S,7R,8aR)-8-hydroxy-6,8-dimethyl-3-methylidenespiro[4,5,6,8a-tetrahydro-3aH-cyclohepta[b]furan-7,5'-oxolane]-2,2'-dione [IIN-based: Match]","cluster5"
"X63739_368.243_8.272_NA","cluster5"
"X65683_247.169_8.515_NA","cluster5"
"X65260_396.274_8.447_NA","cluster5"
"X66798_309.205_8.683_NA","cluster5"
"X27463_283.153_4.469_NA","cluster5"
"X34544_295.153_5.089_NA","cluster5"
"X83231_497.288_10.661_NA","cluster5"
"X81242_369.263_10.45_NA","cluster5"
"X89873_598.437_12.129_NA","cluster5"
"X88622_615.439_11.745_NA","cluster5"
"X89769_567.419_12.103_NA","cluster5"
"X88667_614.431_11.765_NA","cluster5"
"X76775_366.263_9.962_NA","cluster5"
"X87600_926.582_11.403_NA","cluster5"
"X88470_928.598_11.691_NA","cluster5"
"X84853_553.331_10.861_NA","cluster5"
"X64517_510.342_8.341_NA","cluster5"
"X84826_379.284_10.87_NA","cluster5"
"X18785_316.175_3.698_NA","cluster5"
"X61489_491.299_7.92_NA","cluster5"
"X87983_800.529_11.508_NA;MGDG (18:4/18:5)","cluster5"
"X88344_793.485_11.641_NA","cluster5"
"X88403_677.396_11.667_NA","cluster5"
"X60554_352.248_7.803_NA","cluster5"
"X30829_286.164_4.764_NA","cluster5"
"X91067_906.614_12.572_NA;SQDG(16:1/16:1); [M+NH4]+ C41H78N1O12S1","cluster5"
"X32397_263.127_4.886_NA","cluster5"
"X25099_256.154_4.276_NA","cluster5"
"X71468_520.327_9.362_NA","cluster5"
"X57799_331.19_7.336_NA","cluster5"
"X50155_373.127_6.531_NCGC00385104-01_C20H22O8_beta-D-Glucopyranoside, 2-(hydroxymethyl)phenyl, 6-benzoate","cluster5"
"X23287_276.18_4.117_NA","cluster5"
"X48930_232.191_6.4_NA;Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide","cluster5"
"X71391_515.297_9.351_NA;Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","cluster5"
"X57107_205.122_7.363_NA;NCGC00169769-02_C15H22O2_2-Naphthaleneacetic acid, 1,2,3,5,6,7,8,8a-octahydro-8,8a-dimethyl-alpha-methylene-, (2R,8S,8aR)-","cluster5"
"X62903_273.148_8.106_NA","cluster5"
"X69332_315.122_9.093_NA","cluster5"
"X62079_301.106_7.999_NA","cluster5"
"X61436_269.194_7.917_NA","cluster5"
"X55890_331.117_7.211_NA","cluster5"
"X61485_267.178_7.912_NA;Parthenolide [M+NH4]+","cluster5"
"X80061_359.221_10.226_NA;(3E,12E)-3,12-dimethyl-8-methylidene-6,18-dioxatricyclo[14.2.1.0?,?]nonadeca-3,12,16(19)-triene-7,17-dione","cluster5"
"X57693_398.253_7.481_NA","cluster5"
"X37968_267.159_5.405_NA","cluster5"
"X66638_363.252_8.655_NA","cluster5"
"X73204_249.185_9.565_NA","cluster5"
"X3008_333.116_1.433_NA","cluster5"
"X65489_223.169_8.488_NA","cluster5"
"X33592_267.122_4.993_NA","cluster5"
"X72941_550.337_9.533_NA","cluster5"
"X40629_295.19_5.593_NA","cluster5"
"X76807_335.221_10.026_NA","cluster5"
"X77469_433.294_10.132_NA;5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid","cluster5"
"X84062_453.336_10.774_NA;Spectral Match to Sumaresinolic acid from NIST14","cluster5"
"X23854_255.122_4.166_NA","cluster5"
"X73891_394.258_9.499_NA","cluster5"
"X82194_473.288_10.401_NA","cluster5"
"X34630_249.148_5.07_NA","cluster5"
"X67887_403.247_8.719_NA","cluster5"
"X23374_272.149_4.123_NA","cluster5"
"X88744_583.413_11.78_NA","cluster5"
"X20344_249.112_3.861_NA","cluster5"
"X41849_297.169_5.744_NA","cluster5"
"X82614_492.331_10.664_NA","cluster5"
"X40027_251.164_5.574_NA;Spectral Match to Hexaethylene glycol from NIST14","cluster5"
"X62997_305.21_8.118_NA","cluster5"
"X40722_209.153_5.599_NA","cluster5"
"X31130_241.143_4.785_NA","cluster5"
"X63104_291.195_8.134_NA","cluster5"
"X38572_243.159_5.411_NA","cluster5"
"X38371_205.122_5.395_NA;NCGC00384653-01_C15H22O3_2-[(1S,2S,4aR,8aS)-1-Hydroxy-4a-methyl-8-methylenedecahydro-2-naphthalenyl]acrylic acid","cluster5"
"X2967_276.107_1.408_NA;Spectral Match to N-Acetyl-D-glucosamine from NIST14","cluster5"
"X86223_554.405_11.081_NA","cluster5"
"X84308_522.378_10.972_NA","cluster5"
"X58392_407.242_7.539_NA","cluster5"
"X71353_217.158_9.347_NA","cluster5"
"X19459_281.138_3.784_NA;NCGC00380135-01!(3aS,6S,7R,8aR)-8-hydroxy-6,8-dimethyl-3-methylidenespiro[4,5,6,8a-tetrahydro-3aH-cyclohepta[b]furan-7,5'-oxolane]-2,2'-dione [IIN-based: Match]","cluster5"
"X67784_512.321_8.828_NA","cluster5"
"X58576_355.248_7.541_NA;linoleic acid","cluster5"
"X85281_436.305_10.922_NA","cluster5"
"X40676_302.196_5.594_NA","cluster5"
"X8495_266.175_2.666_NA","cluster5"
"X19127_290.159_3.817_NA","cluster5"
"X3330_328.159_1.603_NA","cluster5"
"X34348_316.175_5.023_NA","cluster5"
"X60034_338.232_7.733_NA","cluster5"
"X63672_284.185_8.218_NA","cluster5"
"X67426_317.21_8.772_NA","cluster5"
"X66839_431.242_8.691_NA","cluster5"
"X9194_318.154_2.75_NA","cluster5"
"X41494_311.148_5.665_NA","cluster5"
"X41956_342.191_5.796_NA","cluster5"
"X79830_351.253_10.47_NA;B23A11","cluster5"
"X37866_916.568_5.35_NA","cluster5"
"X36782_872.542_5.256_NA","cluster5"
"X55655_342.133_7.188_NA","cluster5"
"X71061_300.216_9.317_NA","cluster5"
"X90517_268.263_12.367_NA","cluster5"
"X84316_355.245_10.802_NA","cluster5"
"X43340_303.133_5.821_NA","cluster5"
"X44586_301.118_5.932_NA","cluster5"
"X27002_332.222_4.498_NA","cluster5"
"X88938_552.482_11.842_NA","cluster5"
"X86094_452.394_11.034_NA","cluster5"
"X77635_335.258_9.92_NA","cluster5"
"X73230_305.21_9.702_NA","cluster5"
"X36635_286.164_5.245_NA;Parthenolide [M+NH4]+","cluster5"
"X1935_166.086_0.929_NA","cluster5"
"X24232_185.117_4.197_NA","cluster5"
"X25484_227.128_4.307_NA;Jasmonic Acid","cluster5"
"X75447_335.221_9.783_NA","cluster5"
"X78764_389.267_10.169_NA","cluster5"
"X70143_319.226_9.146_NA","cluster5"
"X70571_338.232_9.259_NA","cluster5"
"X58397_424.232_7.575_NA","cluster5"
"X59326_313.179_7.636_NA","cluster5"
"X62171_235.169_8.038_NA;jasmonic acid methyl ester CollisionEnergy:205060","cluster5"
"X46004_355.248_6.072_NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based: Match];NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","cluster5"
"X63033_349.237_8.127_NA","cluster5"
"X1475_262.916_0.739_NA","cluster5"
"X58770_349.201_7.599_NA","cluster5"
"X59143_331.19_7.615_NA","cluster5"
"X77213_354.263_10.003_NA","cluster5"
"X39549_384.222_5.501_NA","cluster5"
"X71131_329.174_9.353_NA","cluster5"
"X38565_249.112_5.411_NA","cluster5"
"X59821_364.211_7.706_NA","cluster5"
"X61170_249.148_7.826_NA;Parthenolide CollisionEnergy:102040","cluster5"
"X76367_337.237_9.945_NA;Massbank:AC000282 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one","cluster5"
"X74866_321.242_9.872_NA","cluster5"
"X74574_323.221_9.692_NA;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","cluster5"
"X79080_336.253_10.203_NA;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","cluster5"
"X81401_336.253_10.473_NA","cluster5"
"X79548_319.226_10.216_NA","cluster5"
"X27414_169.122_4.471_NA","cluster5"
"X29166_260.149_4.617_NA;NCGC00380116-01!2-hexyl-3-hydroxypentanedioic acid","cluster5"
"X23084_197.117_4.099_NA","cluster5"
"X30301_267.159_4.674_NA","cluster5"
"X69708_368.243_9.06_NA","cluster5"
"X63477_293.211_8.192_NA","cluster5"
"X73179_354.264_9.533_NA","cluster5"
"X70662_321.242_9.287_NA;(4E,8E)-7-hydroxy-10-(hydroxymethyl)-4,8,11,15-tetramethylbicyclo[11.2.0]pentadeca-4,8,14-trien-6-one","cluster5"
"X70779_339.253_9.286_NA","cluster5"
"X58318_368.243_7.633_NA","cluster5"
"X70635_329.005_9.264_NA","cluster5"
"X70634_327.008_9.263_NA","cluster5"
"X70619_331.002_9.266_NA","cluster5"
"X29951_227.164_4.787_NA;B08A23","cluster5"
"X24551_207.138_4.243_NA","cluster5"
"X72040_319.226_9.433_NA","cluster5"
"X35230_225.148_5.127_NA","cluster5"
"X23437_267.159_4.276_NA","cluster5"
"X35232_207.138_5.128_NA","cluster5"
"X66342_369.168_8.608_NA","cluster5"
"X19481_209.117_3.785_NA","cluster5"
"X61406_185.132_7.912_NA","cluster5"
"X61398_266.175_7.909_Parthenolide [M+NH4]+","cluster5"
"X62193_231.138_7.97_Parthenolide CollisionEnergy:102040","cluster5"
"X74532_449.288_9.714_NA;Thr-C18:2","cluster5"
"X50637_377.231_6.596_NA","cluster5"
"X68913_361.236_9.094_NA","cluster5"
"X44287_287.126_5.973_NA","cluster5"
"X34957_223.133_4.985_NA","cluster5"
"X65116_366.227_8.3_NA","cluster5"
"X34935_298.164_5.1_NA;NCGC00169834-02!2-(6-hydroxyhexyl)-3-methylidenebutanedioic acid","cluster5"
"X62254_317.211_8.024_NA","cluster5"
"X25507_316.175_4.31_NA","cluster5"
"X18375_257.138_3.682_NA;4-[5-(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-2-yl]-2-methoxyphenol","cluster5"
"X57300_326.196_7.389_NA","cluster5"
"X66630_266.175_8.644_NA;NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one","cluster5"
"X54529_266.175_7.038_NA;PARTHENOLIDE","cluster5"
"X75418_354.236_9.82_NA","cluster5"
"X19461_300.18_3.958_NA;(4R)-3-methylidene-4-[(E)-3-methyl-4-(4-methyl-5-oxooxolan-2-yl)but-2-enyl]oxolan-2-one","cluster5"
"X58351_270.206_7.519_NA;NCGC00169905-02_C15H24O3_2-Pentenoic acid, 5-(3-hydroxy-2,3-dimethylbicyclo[2.2.1]hept-2-yl)-2-methyl-, (2E)-","cluster5"
"X13846_302.196_3.141_NA","cluster5"
"X59760_326.196_7.699_NA","cluster5"
"X62117_351.216_8.059_NA","cluster5"
"X57346_301.215_7.486_NA","cluster5"
"X66663_305.247_8.659_NA","cluster5"
"X73709_352.248_9.501_NA;NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one","cluster5"
"X66722_321.242_8.672_NA","cluster5"
"X79920_368.279_10.357_NA","cluster5"
"X40016_354.212_5.535_NA","cluster5"
"X18478_444.244_3.693_NA","cluster5"
"X3732_245.063_1.821_NA","cluster5"
"X3785_240.107_1.847_NA","cluster5"
"X7369_267.106_2.522_NA","cluster5"
"X7338_284.133_2.522_NA","cluster5"
"X64792_514.3_8.383_NA","cluster5"
"X7329_221.102_2.521_NA","cluster5"
"X53461_272.221_6.909_NA","cluster5"
"X3763_268.138_1.832_NA","cluster5"
"X78826_245.226_10.178_NA;Spectral Match to cis-7-Hexadecenoic acid methyl ester from NIST14","cluster5"
"X38965_237.185_5.45_NA","cluster5"
"X65684_305.21_8.512_NA","cluster5"
"X56227_370.259_7.252_NA","cluster5"
"X81138_303.231_10.348_NA;Spectral Match to Linolenic acid ethyl ester from NIST14","cluster5"
"X65184_321.242_8.44_NA","cluster5"
"X56787_245.117_7.317_NA","cluster5"
"X75161_566.332_9.786_NA","cluster5"
"X65595_384.237_8.498_NA","cluster5"
"X79896_514.316_10.284_NA","cluster5"
"X66713_339.253_8.668_NA","cluster5"
"X88055_732.488_11.525_NA","cluster5"
"X52562_371.243_6.793_NA","cluster5"
"X52672_353.232_6.815_NA","cluster5"
"X67215_313.162_8.748_NA","cluster5"
"X11522_311.132_3.009_NA","cluster5"
"X11485_328.159_3.008_NA","cluster5"
"X15316_400.218_3.397_NA","cluster5"
"X11497_356.191_3.01_NA","cluster5"
"X73366_219.174_9.58_NA;KU036-11-2-1","cluster5"
"X63143_372.274_8.143_NA","cluster5"
"X63708_268.19_8.225_NA;Parthenolide [M+NH4]+","cluster5"
"X66038_270.206_8.561_NCGC00179704-03!2-(8-hydroxy-4a,8-dimethyl-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl)prop-2-enoic acid","cluster5"
"X4712_184.06_2.263_NA","cluster5"
"X50502_359.278_6.575_NA","cluster5"
"X2530_360.213_1.139_NA","cluster5"
"X53129_219.174_6.867_NA;Massbank:PR303503 Atractylenolide III","cluster5"
"X58416_319.226_7.43_NA","cluster5"
"X66080_305.247_8.424_NA","cluster5"
"X42755_338.217_5.625_NA","cluster5"
"X68175_355.225_8.898_NA","cluster5"
"X58669_438.306_7.557_NA","cluster5"
"X43363_377.215_5.825_hexamethylolmelamine pentamethyl ether (putative)","cluster5"
"X20600_199.133_3.886_NA;epialyxialactone","cluster5"
"X72000_310.237_9.431_NA","cluster5"
"X28636_597.272_4.569_NA","cluster5"
"X40704_343.174_5.598_NA","cluster5"
"X64968_268.19_8.447_NA","cluster5"
"X83640_333.242_10.729_NA","cluster5"
"X32250_283.154_5.037_NA","cluster5"
"X2432_312.164_1.105_NA","cluster5"
"X16119_223.153_3.447_NA","cluster5"
"X15963_240.18_3.439_NA","cluster5"
"X58777_265.179_7.574_NA","cluster5"
"X66885_351.216_8.698_NA","cluster5"
"X4364_208.133_2.009_NA;""methyl 3-oxo-2-[(3,4,5-trimethoxyphenyl)methylene]benzo[b]furan-5-carboxylate CollisionEnergy:205060""","cluster5"
"X76707_295.226_10.034_NA","cluster5"
"X74631_295.226_9.723_NA","cluster5"
"X77067_339.253_9.871_NA","cluster5"
"X75192_357.244_9.793_NA","cluster5"
"X83604_349.273_10.729_NA","cluster5"
"X85603_313.216_10.968_NA","cluster5"
"X77632_275.2_10.047_NA;KU036-10","cluster5"
"X65221_247.133_8.446_NA;8-Deoxy-lactucin","cluster5"
"X75811_439.21_9.86_NA","cluster5"
