,Feature,Importance,Mean Decrease Accuracy,Std Decrease Accuracy
5113,X62511_373.2_8.078_nan,6.881040967334856e-20,0.0,0.0
1862,X20984_320.185_3.825_nan,6.853472705430896e-20,0.0,0.0
5610,X66848_407.254_8.686_nan,6.843759781156998e-20,0.0,0.0
5498,X65867_443.166_8.388_nan,6.827244646067845e-20,0.0,0.0
5390,X65018_373.2_8.422_nan,6.789546511767961e-20,0.0,0.0
7712,X85303_329.247_10.926_nan,6.724086994444242e-20,0.0,0.0
2199,X26427_195.098_4.38_nan,6.709868975877721e-20,0.0,0.0
6691,"X76016_297.184_9.877_nan;Massbank:NA003094 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",6.661656540369187e-20,0.0,0.0
5999,X69959_574.315_9.173_nan,6.619602526367166e-20,0.0,0.0
21,X86_223.989_0.551_nan,6.560746015248944e-20,0.0,0.0
4483,X56810_235.169_7.322_nan;jasmonic acid methyl ester CollisionEnergy:205060,6.558349477176949e-20,0.0,0.0
5935,X69381_727.452_9.1_nan,6.479737652795339e-20,0.0,0.0
5970,X69728_303.158_9.058_nan,6.478097541228033e-20,0.0,0.0
6406,X73608_273.184_9.728_nan,6.464281206127936e-20,0.0,0.0
899,X7246_289.089_2.511_nan,6.409872704707621e-20,0.0,0.0
8723,X90837_859.538_12.474_nan,6.355741704731408e-20,0.0,0.0
3156,X41992_396.201_5.703_nan,6.33878898621532e-20,0.0,0.0
8052,X87710_614.142_11.401_nan,6.314105412312368e-20,0.0,0.0
3542,X47317_391.174_6.243_nan,6.158937626375705e-20,0.0,0.0
2444,X30610_400.196_4.712_nan,6.155176767645406e-20,0.0,0.0
1320,X13359_247.144_3.286_nan,6.11548223946342e-20,0.0,0.0
7274,X81270_429.263_10.452_nan,6.037361893080799e-20,0.0,0.0
2438,X30527_291.097_4.728_nan,6.037307933332771e-20,0.0,0.0
3748,X49299_298.164_6.441_nan,5.946408229410437e-20,0.0,0.0
274,"X1920_358.171_0.882_nan;NCGC00380275-01_C12H22O6_beta-D-Glucopyranoside, (3Z)-3-hexen-1-yl",5.921428119017319e-20,0.0,0.0
3019,X39991_411.048_5.529_nan,5.868437816265006e-20,0.0,0.0
618,X3976_223.108_1.911_nan,5.80089085463061e-20,0.0,0.0
6720,"X76327_515.357_9.912_nan;NCGC00381059-01!5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",5.785753436110572e-20,0.0,0.0
5316,X64541_498.321_8.349_nan,5.65666992539775e-20,0.0,0.0
1885,X21495_386.181_3.968_nan,5.648890996169997e-20,0.0,0.0
1250,X12240_185.081_3.09_nan,5.639736083157843e-20,0.0,0.0
8464,X89639_368.425_12.184_nan,5.617609252771459e-20,0.0,0.0
1392,X14332_376.16_3.299_nan,5.614021298662776e-20,0.0,0.0
3456,X46087_365.219_5.895_nan,5.571516067997404e-20,0.0,0.0
243,X1672_275.123_0.855_nan,5.568935141497005e-20,0.0,0.0
5952,X69513_191.143_9.119_nan;Spectral Match to Sumaresinolic acid from NIST14,5.546318005810705e-20,0.0,0.0
2752,X35603_381.238_5.292_nan,5.546318005810705e-20,0.0,0.0
4988,X61415_571.372_7.914_nan,5.513514343671137e-20,0.0,0.0
5438,X65461_229.162_8.484_nan,5.440269156938962e-20,0.0,0.0
1796,X19972_353.159_3.829_nan,5.42667426575703e-20,0.0,0.0
7371,X82170_546.363_10.562_nan,5.418203479978394e-20,0.0,0.0
464,X3003_256.175_1.347_nan;Spectral Match to Hexaethylene glycol from NIST14,5.384871411409989e-20,0.0,0.0
3648,X48140_458.202_6.281_nan,5.372858932520319e-20,0.0,0.0
2638,X33776_537.353_5.006_nan,5.366902211142075e-20,0.0,0.0
4496,X56927_612.374_7.334_nan,5.3352266878884614e-20,0.0,0.0
7721,X85390_385.273_10.858_nan,5.261853327103543e-20,0.0,0.0
3663,X48275_309.133_6.32_nan,5.245770146598725e-20,0.0,0.0
3337,X44554_325.2_5.927_nan,5.2191851310000334e-20,0.0,0.0
8178,"X88338_761.219_11.747_nan;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",5.214259023569507e-20,0.0,0.0
5183,X63181_324.216_8.147_nan,5.153984416110186e-20,0.0,0.0
6395,X73534_591.374_9.605_nan;PC(0:0/16:0); [M+H]+ C24H51N1O7P1,5.1441462573164083e-20,0.0,0.0
3757,X49383_472.218_6.481_nan,5.1363924800009846e-20,0.0,0.0
1535,X16337_307.165_3.495_nan,5.115087201378203e-20,0.0,0.0
204,X1501_302.814_0.736_nan,5.0638253379987254e-20,0.0,0.0
4848,"X60137_181.122_7.746_nan;Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14",5.044003344953023e-20,0.0,0.0
568,X3644_287.131_1.77_nan,4.9932024247129596e-20,0.0,0.0
2334,X28650_265.143_4.572_nan,4.980230461480273e-20,0.0,0.0
390,X2605_293.113_1.131_nan,4.958198121024293e-20,0.0,0.0
4275,X54869_382.222_7.049_nan,4.9513797323322004e-20,0.0,0.0
3119,X41556_426.175_5.592_nan,4.890438555624464e-20,0.0,0.0
4058,X52952_424.232_6.849_nan,4.8648382775981615e-20,0.0,0.0
1791,X19905_246.185_3.864_nan,4.8026008190374094e-20,0.0,0.0
7992,"X87392_984.235_11.306_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",4.722207768245208e-20,0.0,0.0
3412,X45546_448.232_6.026_nan,4.7057941825733144e-20,0.0,0.0
2779,X36207_214.135_5.21_nan,4.7029951609875184e-20,0.0,0.0
1259,X12409_284.169_3.11_nan,4.564408595399399e-20,0.0,0.0
7297,X81481_474.379_10.48_nan,4.4976111949972447e-20,0.0,0.0
5759,X67887_403.247_8.719_nan,4.434297285276812e-20,0.0,0.0
1287,X12809_238.18_3.012_nan,4.3403734046107195e-20,0.0,0.0
4723,X59032_265.107_7.602_nan,4.070862058269032e-20,0.0,0.0
633,X4124_224.164_2.108_nan,4.0181666429368686e-20,0.0,0.0
4674,X58589_319.153_7.525_nan,3.981087869915915e-20,0.0,0.0
1773,X19604_208.097_3.868_nan;(S)-(-)-Perillic acid CollisionEnergy:205060,3.908473698443584e-20,0.0,0.0
8793,X91171_536.575_12.591_nan,3.9047312201215366e-20,0.0,0.0
972,X8162_280.154_2.704_nan,3.8712454738144774e-20,0.0,0.0
3492,X46640_414.305_6.135_nan,3.764869535012556e-20,0.0,0.0
3334,X44516_203.143_5.925_nan,3.749664344533703e-20,0.0,0.0
8040,X87616_850.25_11.395_nan;Contaminant vial septum ThermoFisher C5000-44B,3.7016920949853837e-20,0.0,0.0
4747,X59234_379.175_7.625_nan,3.652927997745525e-20,0.0,0.0
852,X6662_276.159_2.449_nan,3.4686350725047295e-20,0.0,0.0
5088,X62342_303.231_8.031_nan,3.458457171808925e-20,0.0,0.0
8175,X88321_457.295_11.618_nan,3.430238575352046e-20,0.0,0.0
7930,X87043_612.503_11.243_nan,3.247845335927803e-20,0.0,0.0
1739,X19197_224.164_3.754_nan,3.2057374425497617e-20,0.0,0.0
8887,X91592_1000.787_12.719_nan,3.132817066703808e-20,0.0,0.0
6223,X71965_415.247_9.422_nan;Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,3.101256309059004e-20,0.0,0.0
812,X6220_281.149_2.473_nan,3.086270737230811e-20,0.0,0.0
240,X1653_152.057_0.847_nan,3.0404262388999597e-20,0.0,0.0
3427,X45722_384.201_5.906_nan,3.0041063780062083e-20,0.0,0.0
2570,X32534_332.222_4.737_nan,2.997245009654371e-20,0.0,0.0
215,X1547_284.87_0.763_nan,2.984709688970572e-20,0.0,0.0
2374,X29311_342.07_4.616_nan,2.8534244811320534e-20,0.0,0.0
3645,X48109_353.159_6.3_nan,2.816722236316848e-20,0.0,0.0
1626,X17502_282.19_3.601_nan,2.7797024367781506e-20,0.0,0.0
5531,X66135_171.138_8.603_nan,2.6397952073717765e-20,0.0,0.0
2187,X26277_458.202_4.356_nan,2.6060406571631938e-20,0.0,0.0
3731,X49111_169.086_6.422_nan,2.556007223276709e-20,0.0,0.0
5310,X64489_407.206_8.375_nan,2.5420120983981415e-20,0.0,0.0
2487,X31212_339.18_4.887_nan,2.5238141903988703e-20,0.0,0.0
4117,X53535_337.2_6.881_nan,2.5009225112043174e-20,0.0,0.0
534,X3461_210.17_1.666_nan,2.4596685847074982e-20,0.0,0.0
7466,X82871_293.174_10.64_nan;dihydroauroglaucin,2.457933652365831e-20,0.0,0.0
3254,X43435_209.117_5.831_nan,2.4561406360954568e-20,0.0,0.0
5735,X67760_619.33_8.826_nan,2.4550632171297096e-20,0.0,0.0
3963,X51821_370.185_6.715_nan,2.4132946924300428e-20,0.0,0.0
893,X7092_289.081_2.485_nan,2.4124336781181673e-20,0.0,0.0
4663,X58519_402.212_7.575_nan,2.4054066234546613e-20,0.0,0.0
7854,X86485_507.425_11.109_nan,2.4013004095187047e-20,0.0,0.0
3642,"X48087_204.082_6.296_nan;Massbank:EA026209 Simazine|6-chloranyl-N2,N4-diethyl-1,3,5-triazine-2,4-diamine",2.3856264421437825e-20,0.0,0.0
8778,X91110_732.577_12.578_nan,2.3646725203056655e-20,0.0,0.0
5767,X67990_307.048_8.864_nan,2.3582176491175742e-20,0.0,0.0
5865,"X68810_289.179_8.948_nan;Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14",2.3284436416740206e-20,0.0,0.0
5877,X68893_291.195_9.017_nan,2.3207995231938452e-20,0.0,0.0
8003,X87474_534.283_11.364_nan,2.306031942392164e-20,0.0,0.0
2585,X32755_381.154_4.843_nan,2.2973976471729762e-20,0.0,0.0
3847,X50377_307.117_6.559_nan,2.2973976471729762e-20,0.0,0.0
672,X4502_248.164_2.036_nan,2.2818773450016808e-20,0.0,0.0
1837,X20629_429.232_3.884_nan;Spectral Match to Undecaethylene glycol from NIST14,2.27964332296636e-20,0.0,0.0
6562,X74866_321.242_9.872_nan,2.2007216401738992e-20,0.0,0.0
8934,X91897_562.401_12.882_nan,2.1870825868228848e-20,0.0,0.0
3976,X51928_339.18_6.73_nan,2.185051694321973e-20,0.0,0.0
261,X1853_495.226_0.873_nan,2.180325674128088e-20,0.0,0.0
2462,X30888_253.143_4.757_nan,2.1596717877894997e-20,0.0,0.0
2006,X23358_440.19_4.122_nan,2.1274996205981396e-20,0.0,0.0
7022,X79188_862.609_10.212_nan,2.1132316536641633e-20,0.0,0.0
4276,X54890_358.222_7.084_nan,2.0998299607396828e-20,0.0,0.0
3735,X49160_265.143_6.428_nan;Massbank:NA000815 Artemisinin,2.0966296390517292e-20,0.0,0.0
304,X2097_333.116_0.983_nan,2.0502937898967602e-20,0.0,0.0
3744,X49235_409.185_6.49_nan,2.0373149947503713e-20,0.0,0.0
8638,X90414_699.255_12.327_nan,1.9977582501191428e-20,0.0,0.0
8421,X89454_506.339_12.017_nan,1.991211882061344e-20,0.0,0.0
6981,X78667_382.258_9.95_nan,1.99080377682118e-20,0.0,0.0
1513,X15963_240.18_3.439_nan,1.9516349738422618e-20,0.0,0.0
4590,X57851_558.379_7.463_nan,1.9513767318351514e-20,0.0,0.0
5838,X68641_278.183_8.977_nan,1.945333502955193e-20,0.0,0.0
1929,X22241_318.206_4.014_nan,1.8444184414051167e-20,0.0,0.0
6058,X70424_363.216_9.305_nan,1.647561006524089e-20,0.0,0.0
5518,X66037_382.222_8.564_nan,1.6071680965377127e-20,0.0,0.0
5063,X62149_559.374_8.007_nan,1.604445008204307e-20,0.0,0.0
5615,X66870_461.251_8.702_nan,1.4092417425729892e-20,0.0,0.0
7016,"X79080_336.253_10.203_nan;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",1.379802396170487e-20,0.0,0.0
6302,X72733_449.221_9.509_nan,1.3199171139923239e-20,0.0,0.0
4219,X54301_442.861_7.011_nan,1.313111772253611e-20,0.0,0.0
6467,X74188_452.3_9.682_nan,1.3099099213229301e-20,0.0,0.0
1806,X20145_348.217_4.011_nan,1.2914482807286089e-20,0.0,0.0
8609,X90259_997.309_12.269_nan;Contaminant vial septum ThermoFisher C5000-44B,1.2912611272310149e-20,0.0,0.0
1068,X9601_320.149_2.796_nan,1.2908332573756624e-20,0.0,0.0
1559,X16665_344.134_3.523_nan;Spectral Match to Nonaethylene glycol from NIST14,1.287024543434168e-20,0.0,0.0
1444,X15140_226.18_3.379_nan,1.2817646455106788e-20,0.0,0.0
1772,X19599_250.143_3.94_nan,1.275845979069572e-20,0.0,0.0
5213,X63505_323.185_8.2_nan,1.2714617018143499e-20,0.0,0.0
501,X3226_292.154_1.545_nan,1.2645671278950648e-20,0.0,0.0
5720,X67661_415.2_8.812_nan,1.264126649078055e-20,0.0,0.0
4760,X59326_313.179_7.636_nan,1.2565735091192517e-20,0.0,0.0
3704,X48770_506.311_6.379_nan,1.2539944373014621e-20,0.0,0.0
8967,X92027_524.503_12.931_nan;Cer(d18:1/20:1); [M+H]+ C38H74N1O3,1.2528754009955901e-20,0.0,0.0
1219,X11766_163.086_3.04_nan,1.2528671203002994e-20,0.0,0.0
5534,X66166_349.201_8.764_nan,1.2486535239760075e-20,0.0,0.0
5321,X64556_384.238_8.129_nan,1.2415365937337116e-20,0.0,0.0
8218,X88480_605.275_11.702_nan,1.240381526118404e-20,0.0,0.0
577,X3683_238.107_1.969_nan,1.2392591289636218e-20,0.0,0.0
7973,X87273_772.493_11.312_nan;Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,1.238467334535365e-20,0.0,0.0
7666,X84794_487.304_10.884_nan,1.2378239715107995e-20,0.0,0.0
5323,X64570_600.911_8.355_nan,1.2318767606082597e-20,0.0,0.0
7441,X82692_363.252_10.624_nan,1.2310353535290812e-20,0.0,0.0
1030,X9066_231.12_2.734_nan,1.2264331916970496e-20,0.0,0.0
5764,X67978_534.06_8.863_nan,1.2226522405247267e-20,0.0,0.0
3902,X51118_291.159_6.641_nan,1.2204175232371937e-20,0.0,0.0
3150,X41898_302.211_5.722_nan,1.2113053800650891e-20,0.0,0.0
8773,"X91081_846.255_12.777_nan;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",1.2104562811178939e-20,0.0,0.0
2519,X31848_243.172_4.869_nan,1.1945820255956266e-20,0.0,0.0
3966,"X51845_221.117_6.718_nan;NCGC00380971-01_C17H28O3_(1R,2R,4aS,8aS)-2-[(2R)-2-Hydroxybutyl]-1,3-dimethyl-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenecarboxylic acid",1.1923426350087465e-20,0.0,0.0
2587,X32770_240.196_4.917_nan,1.1793541719665976e-20,0.0,0.0
7150,X80290_247.169_10.244_nan,1.1791088245587871e-20,0.0,0.0
2553,X32327_241.143_4.946_nan,1.1660193118146657e-20,0.0,0.0
4044,X52776_410.965_6.827_nan,1.1642218208370103e-20,0.0,0.0
433,X2821_240.159_1.102_nan,1.146950454195479e-20,0.0,0.0
2296,X27931_342.154_4.543_nan,1.146950454195479e-20,0.0,0.0
5425,X65302_463.216_8.457_nan,1.1465563718110951e-20,0.0,0.0
8951,X91973_488.446_12.918_nan,1.144644324896433e-20,0.0,0.0
903,X7279_446.166_2.512_nan,1.1432851051816145e-20,0.0,0.0
4678,X58647_265.143_7.463_nan,1.1393463515650479e-20,0.0,0.0
638,X4153_308.149_2.07_nan,1.1347594275234655e-20,0.0,0.0
5656,X67125_773.458_8.736_nan,1.1335837905701686e-20,0.0,0.0
2571,X32569_299.111_4.922_nan,1.1109142613141394e-20,0.0,0.0
4021,X52537_293.174_6.8_nan,1.1082845707055824e-20,0.0,0.0
1230,X11948_276.159_3.058_nan,1.1031718138313385e-20,0.0,0.0
7236,X80940_338.232_10.412_nan,1.0980478548229283e-20,0.0,0.0
5747,X67823_662.452_8.837_nan,1.0849427490734333e-20,0.0,0.0
5946,X69454_538.337_9.11_nan,1.0812831251623471e-20,0.0,0.0
361,X2458_222.112_0.977_nan,1.0767158933911901e-20,0.0,0.0
4608,X57998_359.148_7.475_nan,1.068243791226787e-20,0.0,0.0
4096,X53329_349.201_6.89_nan,1.0605442820083185e-20,0.0,0.0
4512,X57076_237.148_7.356_nan,1.050742554794706e-20,0.0,0.0
6413,X73662_457.257_9.649_nan;Spectral Match to 1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,1.0359970888103565e-20,0.0,0.0
5979,X69800_668.436_9.162_nan,9.678113684536193e-21,0.0,0.0
8730,X90860_564.607_12.469_nan,9.464303213995762e-21,0.0,0.0
7507,X83256_677.457_10.684_nan,9.33740074376889e-21,0.0,0.0
5165,X63038_305.174_8.126_nan,9.121571770496553e-21,0.0,0.0
1072,X9645_321.144_2.922_nan,8.959365191967198e-21,0.0,0.0
8520,X89857_1368.941_12.134_nan,6.565558861268055e-21,0.0,0.0
3578,X47567_197.117_6.245_nan,6.523485361357649e-21,0.0,0.0
759,X5642_339.166_2.264_nan,6.390018058191773e-21,0.0,0.0
8210,X88451_384.383_11.692_nan;Spectral Match to Monoelaidin from NIST14,6.3687069107978725e-21,0.0,0.0
3221,X42924_345.189_5.787_nan;hexamethylolmelamine pentamethyl ether (putative),6.271395488012808e-21,0.0,0.0
3267,X43616_169.086_5.847_nan,6.2252229092560654e-21,0.0,0.0
2221,X26721_354.154_4.369_nan,6.139037583879938e-21,0.0,0.0
3922,X51380_356.206_6.666_nan,6.086423580313781e-21,0.0,0.0
7863,X86542_284.331_11.123_nan,6.02765379478595e-21,0.0,0.0
8803,"X91203_1129.314_12.617_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0,0.0,0.0
400,X2663_231.084_1.193_nan,0.0,0.0,0.0
7986,X87345_789.454_11.319_nan,0.0,0.0,0.0
1967,X22750_328.139_4.082_nan,0.0,0.0,0.0
601,X3856_218.102_1.819_nan;N-ACETYL-MANNOSAMINE,0.0,0.0,0.0
1968,X22774_525.288_4.208_nan,0.0,0.0,0.0
402,X2683_243.134_1.201_nan,0.0,0.0,0.0
1969,X22778_472.181_4.168_nan,0.0,0.0,0.0
8811,X91235_576.459_12.611_nan,0.0,0.0,0.0
1970,X22815_365.171_3.997_nan,0.0,0.0,0.0
579,X3704_307.128_1.768_nan,0.0,0.0,0.0
398,X2646_261.131_1.19_nan,0.0,0.0,0.0
1971,X22833_326.159_4.058_Methyl-Domoic Acid;domoic acid CollisionEnergy:102040,0.0,0.0,0.0
1965,X22727_416.248_4.011_nan,0.0,0.0,0.0
1974,X22877_384.165_4.003_nan,0.0,0.0,0.0
584,X3729_202.107_1.819_nan,0.0,0.0,0.0
2020,X23504_219.076_4.139_nan,0.0,0.0,0.0
8902,X91666_593.597_12.835_nan,0.0,0.0,0.0
7862,X86528_526.446_11.124_nan,0.0,0.0,0.0
8903,X91698_368.425_12.891_nan,0.0,0.0,0.0
7861,X86521_1087.322_11.12_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0,0.0,0.0
7860,X86520_407.294_11.121_nan,0.0,0.0,0.0
410,X2727_333.165_1.239_nan,0.0,0.0,0.0
412,X2737_234.149_1.121_nan,0.0,0.0,0.0
2025,X23644_270.191_4.147_nan,0.0,0.0,0.0
389,X2590_529.187_1.159_nan,0.0,0.0,0.0
8889,"X91608_685.203_12.721_nan;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",0.0,0.0,0.0
1943,X22471_388.16_3.941_nan,0.0,0.0,0.0
7817,X86207_568.441_11.064_nan,0.0,0.0,0.0
8890,X91615_751.532_12.727_nan,0.0,0.0,0.0
1944,X22476_334.201_3.993_nan,0.0,0.0,0.0
2030,"X23688_506.316_4.152_nan;[(2R,3R,4R,5R)-2-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-5-(hydroxymethyl)oxolan-3-yl] 4-hydroxy-2-methoxy-6-methylbenzoate",0.0,0.0,0.0
1945,X22481_353.159_4.056_nan,0.0,0.0,0.0
7883,X86693_332.331_11.16_nan,0.0,0.0,0.0
1948,X22514_458.202_4.027_nan,0.0,0.0,0.0
8891,X91616_766.545_12.726_nan;MGDG(16:0/18:4); [M+NH4]+ C43H78N1O10,0.0,0.0,0.0
1954,"X22627_298.164_4.11_nan;NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one",0.0,0.0,0.0
7880,X86671_439.32_11.112_nan,0.0,0.0,0.0
8812,X91236_1071.327_12.612_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0,0.0,0.0
7879,X86670_441.264_11.167_nan,0.0,0.0,0.0
8892,X91619_429.372_12.732_nan;Massbank:MSJ00167 alpha-Tocopherol|Vitamin E,0.0,0.0,0.0
1811,X20272_458.165_3.945_nan,0.0,0.0,0.0
7877,X86665_257.209_11.156_nan,0.0,0.0,0.0
416,X2742_297.144_1.14_nan,0.0,0.0,0.0
7819,X86216_422.347_11.071_nan,0.0,0.0,0.0
7875,X86640_381.336_11.153_nan,0.0,0.0,0.0
359,X2450_248.128_1.082_nan,0.0,0.0,0.0
602,X3870_321.144_2.028_nan,0.0,0.0,0.0
8894,X91630_546.384_12.732_nan;Isorenieratene,0.0,0.0,0.0
1976,X22891_334.149_4.083_nan,0.0,0.0,0.0
1980,X22969_240.196_4.002_nan,0.0,0.0,0.0
1977,X22909_293.149_4.089_nan,0.0,0.0,0.0
1991,X23132_355.139_4.102_nan,0.0,0.0,0.0
7844,X86411_465.249_10.942_nan,0.0,0.0,0.0
1803,X20121_316.154_3.797_nan,0.0,0.0,0.0
7830,X86278_523.325_11.071_nan,0.0,0.0,0.0
1997,X23202_428.154_3.998_nan,0.0,0.0,0.0
2001,X23287_276.18_4.117_nan,0.0,0.0,0.0
1802,X20106_426.175_3.884_nan,0.0,0.0,0.0
2008,X23374_272.149_4.123_nan,0.0,0.0,0.0
589,X3772_252.159_2.03_nan,0.0,0.0,0.0
7839,"X86350_1148.324_11.15_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0,0.0,0.0
1797,X19975_472.181_3.868_nan,0.0,0.0,0.0
7838,X86348_600.415_11.051_nan,0.0,0.0,0.0
7831,"X86303_851.251_11.082_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0.0,0.0,0.0
7832,X86317_419.294_11.09_nan,0.0,0.0,0.0
382,X2547_188.092_1.197_nan,0.0,0.0,0.0
381,X2545_297.108_1.082_nan,0.0,0.0,0.0
371,X2506_421.218_1.131_nan,0.0,0.0,0.0
2009,X23378_208.097_4.123_nan;(S)-(-)-Perillic acid CollisionEnergy:102040,0.0,0.0,0.0
590,X3773_184.06_1.845_nan,0.0,0.0,0.0
593,X3792_309.144_1.975_nan,0.0,0.0,0.0
7996,X87418_1072.306_11.18_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0,0.0,0.0
379,X2537_160.076_1.143_nan,0.0,0.0,0.0
8805,X91213_754.561_12.612_nan,0.0,0.0,0.0
376,X2526_339.118_1.11_nan,0.0,0.0,0.0
1993,"X23160_212.118_4.105_Massbank:LU084503 1,3-Diphenylguanidine|1,2-diphenylguanidine",0.0,0.0,0.0
7829,X86275_922.551_11.072_nan,0.0,0.0,0.0
2010,X23400_358.186_4.126_nan,0.0,0.0,0.0
386,X2565_166.086_1.151_Spectral Match to DL-Phenylalanine from NIST14,0.0,0.0,0.0
1804,X20125_370.149_3.792_nan,0.0,0.0,0.0
2019,X23501_400.196_4.136_nan,0.0,0.0,0.0
8802,X91200_708.511_12.659_nan;Sarmentoside B,0.0,0.0,0.0
7855,X86486_427.284_11.112_nan,0.0,0.0,0.0
2015,X23437_267.159_4.276_nan,0.0,0.0,0.0
8906,X91710_326.378_12.768_nan,0.0,0.0,0.0
2013,X23434_439.159_4.128_nan,0.0,0.0,0.0
388,X2571_170.081_0.982_nan,0.0,0.0,0.0
7989,X87384_597.327_11.329_nan,0.0,0.0,0.0
363,X2473_256.154_1.122_nan,0.0,0.0,0.0
7853,X86475_438.321_10.961_nan;Spectral Match to Nonaethylene glycol from NIST14,0.0,0.0,0.0
2011,X23412_184.133_4.128_nan,0.0,0.0,0.0
8908,X91715_556.456_12.78_nan,0.0,0.0,0.0
1985,X23076_236.164_4.094_nan,0.0,0.0,0.0
1988,X23088_388.254_4.248_nan,0.0,0.0,0.0
7827,X86273_601.423_11.093_nan,0.0,0.0,0.0
8909,X91726_996.308_12.943_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0,0.0,0.0
7849,X86446_466.374_11.103_nan,0.0,0.0,0.0
1941,X22435_400.16_3.96_nan,0.0,0.0,0.0
8910,X91738_883.25_12.791_nan,0.0,0.0,0.0
8000,X87437_588.509_11.348_nan,0.0,0.0,0.0
7828,X86274_618.4_11.085_nan,0.0,0.0,0.0
